country,year,IL_PHIN3,govstab,discinco,corrup,rep_dr2,subexp
Czechia,2016,15.51099853,2.613196223,4.030147842,3.451940008,2.535139763,2.452399962
Czechia,2017,16.03289305,,4.030147842,3.451940008,2.535139763,2.864293286
Czechoslovakia,1990,16.06224771,2.316342489,,,,
Czechoslovakia,1991,16.06214691,2.326491871,,3.451940008,,
Czechoslovakia,1992,16.06209651,2.347431989,,3.451940008,,
Czechoslovakia,1993,,,,,,
Czechoslovakia,1994,,,,,,
Czechoslovakia,1995,,,,,,
Czechoslovakia,1996,,,,,,
Czechoslovakia,1997,,,,,,
Czechoslovakia,1998,,,,,,
Czechoslovakia,1999,,,,,,
Czechoslovakia,2000,,,,,,
Czechoslovakia,2001,,,,,,
Czechoslovakia,2002,,,,,,
Czechoslovakia,2003,,,,,,
Czechoslovakia,2004,,,,,,
Czechoslovakia,2005,,,,,,
Czechoslovakia,2006,,,,,,
Czechoslovakia,2007,,,,,,
Czechoslovakia,2008,,,,,,
Czechoslovakia,2009,,,,,,
Czechoslovakia,2010,,,,,,
Czechoslovakia,2011,,,,,,
Czechoslovakia,2012,,,,,,
Czechoslovakia,2013,,,,,,
Czechoslovakia,2014,,,,,,
Czechoslovakia,2015,,,,,,
Czechoslovakia,2016,,,,,,
Czechoslovakia,2017,,,,,,
Denmark,1990,16.0627665,4.084504183,2.420282015,3.451940008,4.837849408,3.252803677
Denmark,1991,16.06252748,4.077711924,2.420282015,3.451940008,4.837849408,3.85498054
Denmark,1992,16.06258252,4.022857957,2.420282015,3.451940008,4.837849408,3.85498054
Denmark,1993,15.80132873,3.986472682,1.998022126,3.451940008,4.837849408,3.85498054
Denmark,1994,16.06247179,4.000462061,2.763411917,3.451940008,4.837849408,3.900011779
Denmark,1995,16.06260614,4.026205757,2.763411917,3.451940008,4.837849408,3.039515466
Denmark,1996,16.06253118,4.084580827,1.677638268,3.451940008,4.837849408,3.462575279
Denmark,1997,16.06236897,4.138611361,1.677638268,3.451940008,4.837849408,3.900011779
Denmark,1998,16.06270846,4.189790951,1.677638268,3.451940008,4.837849408,4.043918407
Denmark,1999,15.80150772,4.228503867,1.677638268,3.451940008,4.837849408,4.186094246
Denmark,2000,16.06263409,4.234564985,1.677638268,3.451940008,4.837849408,4.186094246
Denmark,2001,16.06268707,4.302214332,4.030147842,3.451940008,4.390100311,4.213112989
Denmark,2002,16.06265456,4.349551812,4.030147842,3.451940008,4.454064467,4.305292928
Denmark,2003,16.06257916,4.373995706,4.030147842,3.451940008,4.454064467,4.305292928
Denmark,2004,16.06276721,4.392712994,4.030147842,3.451940008,4.454064467,4.305292928
Denmark,2005,16.06268371,4.470333163,4.030147842,3.451940008,4.454064467,3.75785733
Denmark,2006,16.06288734,4.541823031,4.030147842,3.451940008,4.454064467,3.75785733
Denmark,2007,15.80162747,4.265863972,1.686114152,3.451940008,4.454064467,4.251255441
Denmark,2008,12.491759,4.326117837,1.686114152,3.451940008,4.454064467,4.251255441
Denmark,2009,12.491759,4.278130494,2.755595747,3.451940008,4.454064467,3.935696718
Denmark,2010,16.06276543,4.264386135,2.755595747,3.451940008,4.454064467,4.305292928
Denmark,2011,16.06276543,4.241122735,2.656106623,3.451940008,4.454064467,4.058052852
Denmark,2012,16.06281125,4.241122735,2.656106623,3.451940008,4.454064467,4.193293284
Denmark,2013,16.06281125,4.241122735,2.656106623,3.451940008,4.454064467,3.614880359
Denmark,2014,16.06254093,4.185168153,1.743615929,3.451940008,4.454064467,3.614880359
Denmark,2015,15.5403257,4.18611234,1.743615929,3.451940008,4.454064467,3.537633712
Denmark,2016,15.77629836,4.235175278,1.743615929,3.451940008,4.454064467,4.113272475
Denmark,2017,15.50824954,,1.743615929,3.451940008,4.390100311,4.251255441
Estonia,1990,,,,,,
Estonia,1991,19.62751945,3.219116307,,1,,
Estonia,1992,16.05664652,3.244274475,3.380263482,1,,2.04472474
Estonia,1993,16.05448386,3.056239843,3.380263482,1,,2.04472474
Estonia,1994,16.05367428,2.328716691,1.089421111,3.451940008,,2.04472474
Estonia,1995,16.05528863,2.271753491,1.370908105,3.451940008,,1.938486777
Estonia,1996,16.05620771,2.426204767,1.370908105,3.451940008,,1.52236237
Estonia,1997,16.05730672,2.437168749,2.231616196,3.451940008,,2.04472474
Estonia,1998,16.05665379,2.424386443,2.231616196,3.451940008,,1.93155137
Estonia,1999,16.05790302,2.395445567,2.972835979,3.451940008,4.070279527,2.238897025
Estonia,2000,16.05834795,2.412662024,2.972835979,3.451940008,4.070279527,2.238897025
